id,voc_type_cd,voc_type_nm,voc_cnt,day_cnt
E1038615,8,품질,1,1
E1038616,6,청구 수/미납,1,1
E1038617,6,청구 수/미납,1,1
E1038618,9,해지,1,1
E1038619,5,변경/조회,1,1
E1038620,8,품질,1,1
E1038620,12,업무협조,1,1
E1038621,4,이용,1,1
E1038622,5,변경/조회,1,1
E1038622,8,품질,1,1
E1038623,4,이용,1,1
E1038624,1,가입,1,1
E1038625,2,개통,1,1
E1038625,5,변경/조회,1,1
E1038626,5,변경/조회,1,1
E1038626,12,업무협조,1,1
E1038627,9,해지,1,1
E1038628,9,해지,1,1
E1038629,8,품질,1,1
E1038630,1,가입,2,2
E1038631,9,해지,1,1
E1038632,6,청구 수/미납,1,1
E1038633,5,변경/조회,1,1
E1038634,6,청구 수/미납,1,1
E1038635,5,변경/조회,2,2
E1038636,12,업무협조,1,1
E1038637,6,청구 수/미납,3,2
E1038638,1,가입,1,1
E1038638,12,업무협조,2,1
E1038639,12,업무협조,1,1
E1038640,10,혜택,1,1
E1038641,1,가입,1,1
E1038642,6,청구 수/미납,2,2
E1038643,9,해지,1,1
E1038644,9,해지,1,1
E1038645,12,업무협조,1,1
E1038646,5,변경/조회,1,1
E1038647,1,가입,1,1
E1038647,4,이용,1,1
E1038647,12,업무협조,1,1
E1038648,9,해지,1,1
E1038648,12,업무협조,1,1
E1038649,9,해지,1,1
E1038650,2,개통,1,1
E1038650,9,해지,2,1
E1038650,12,업무협조,1,1
E1038651,6,청구 수/미납,1,1
E1038652,12,업무협조,2,2
E1038653,10,혜택,1,1
E1038654,9,해지,1,1
E1038655,9,해지,1,1
E1038656,1,가입,1,1
E1038657,12,업무협조,1,1
E1038658,12,업무협조,1,1
E1038659,6,청구 수/미납,1,1
E1038660,8,품질,1,1
E1038661,10,혜택,2,2
E1038662,1,가입,1,1
E1038662,12,업무협조,1,1
E1038663,12,업무협조,2,1
E1038664,6,청구 수/미납,1,1
E1038665,4,이용,1,1
E1038666,1,가입,1,1
E1038667,6,청구 수/미납,1,1
E1038668,5,변경/조회,1,1
E1038668,6,청구 수/미납,1,1
E1038668,8,품질,1,1
E1038668,9,해지,1,1
E1038668,12,업무협조,1,1
E1038669,6,청구 수/미납,1,1
E1038670,6,청구 수/미납,1,1
E1038670,9,해지,1,1
E1038671,8,품질,1,1
E1038672,9,해지,1,1
E1038673,9,해지,1,1
E1038674,5,변경/조회,1,1
E1038674,9,해지,1,1
E1038674,12,업무협조,2,2
E1038675,3,채널,1,1
E1038676,6,청구 수/미납,1,1
E1038677,5,변경/조회,1,1
E1038678,4,이용,1,1
E1038679,8,품질,1,1
E1038679,9,해지,1,1
E1038680,10,혜택,1,1
E1038681,3,채널,1,1
E1038681,9,해지,2,2
E1038682,8,품질,1,1
E1038683,3,채널,1,1
E1038684,6,청구 수/미납,1,1
E1038684,12,업무협조,1,1
E1038685,5,변경/조회,1,1
E1038686,5,변경/조회,1,1
E1038687,4,이용,1,1
E1038688,4,이용,1,1
E1038689,1,가입,1,1
E1038690,5,변경/조회,1,1
E1038691,9,해지,2,2
E1038691,12,업무협조,1,1
E1038692,3,채널,1,1
E1038693,1,가입,1,1
E1038694,4,이용,1,1
E1038695,1,가입,1,1
E1038696,1,가입,1,1
E1038697,6,청구 수/미납,1,1
E1038698,6,청구 수/미납,1,1
E1038699,1,가입,1,1
E1038699,9,해지,3,1
E1038700,1,가입,1,1
E1038701,6,청구 수/미납,1,1
E1038702,9,해지,2,2
E1038703,6,청구 수/미납,1,1
E1038704,6,청구 수/미납,1,1
E1038704,12,업무협조,2,1
E1038705,12,업무협조,1,1
E1038706,9,해지,1,1
E1038706,12,업무협조,1,1
E1038707,12,업무협조,1,1
E1038708,8,품질,1,1
E1038708,12,업무협조,1,1
E1038709,1,가입,1,1
E1038710,9,해지,1,1
E1038711,9,해지,1,1
E1038711,12,업무협조,1,1
E1038712,5,변경/조회,1,1
E1038713,9,해지,1,1
E1038714,4,이용,1,1
E1038715,6,청구 수/미납,1,1
E1038716,2,개통,2,2
E1038716,3,채널,2,2
E1038717,12,업무협조,1,1
E1038718,9,해지,1,1
E1038719,3,채널,1,1
E1038720,4,이용,1,1
E1038721,9,해지,1,1
E1038722,12,업무협조,1,1
E1038723,12,업무협조,1,1
E1038724,5,변경/조회,2,1
E1038725,9,해지,1,1
E1038726,9,해지,1,1
E1038727,6,청구 수/미납,1,1
E1038728,4,이용,1,1
E1038728,12,업무협조,1,1
E1038729,9,해지,1,1
E1038730,8,품질,1,1
E1038731,6,청구 수/미납,1,1
E1038732,9,해지,1,1
E1038733,6,청구 수/미납,1,1
E1038734,12,업무협조,1,1
E1038735,3,채널,1,1
E1038736,6,청구 수/미납,1,1
E1038737,1,가입,1,1
E1038738,4,이용,1,1
E1038739,8,품질,1,1
E1038739,12,업무협조,1,1
E1038740,1,가입,1,1
E1038741,9,해지,1,1
E1038742,4,이용,1,1
E1038742,6,청구 수/미납,1,1
E1038742,12,업무협조,2,1
E1038743,6,청구 수/미납,1,1
E1038743,9,해지,2,1
E1038744,5,변경/조회,1,1
E1038745,5,변경/조회,1,1
E1038746,5,변경/조회,2,1
E1038747,9,해지,1,1
E1038747,12,업무협조,1,1
E1038748,6,청구 수/미납,2,1
E1038749,3,채널,2,2
E1038749,9,해지,2,1
E1038749,12,업무협조,6,4
E1038750,4,이용,1,1
E1038750,6,청구 수/미납,2,2
E1038751,9,해지,1,1
E1038752,5,변경/조회,1,1
E1038753,12,업무협조,1,1
E1038754,10,혜택,1,1
E1038754,12,업무협조,1,1
E1038755,3,채널,2,1
E1038756,6,청구 수/미납,2,2
E1038756,12,업무협조,1,1
E1038757,6,청구 수/미납,1,1
E1038758,6,청구 수/미납,1,1
E1038759,6,청구 수/미납,1,1
E1038760,12,업무협조,1,1
E1038761,5,변경/조회,1,1
E1038762,12,업무협조,3,2
E1038763,3,채널,1,1
E1038763,6,청구 수/미납,1,1
E1038764,5,변경/조회,1,1
E1038764,9,해지,1,1
E1038765,1,가입,1,1
E1038765,11,정보보호/언론보도,1,1
E1038766,9,해지,1,1
E1038767,12,업무협조,1,1
E1038768,6,청구 수/미납,1,1
E1038769,3,채널,1,1
E1038769,9,해지,1,1
E1038769,12,업무협조,1,1
E1038770,1,가입,1,1
E1038770,2,개통,1,1
E1038771,6,청구 수/미납,1,1
E1038772,9,해지,1,1
E1038773,4,이용,1,1
E1038773,6,청구 수/미납,1,1
E1038773,8,품질,1,1
E1038773,9,해지,1,1
E1038774,12,업무협조,1,1
E1038775,6,청구 수/미납,1,1
E1038776,1,가입,1,1
E1038777,12,업무협조,1,1
E1038778,9,해지,3,2
E1038779,1,가입,1,1
E1038780,12,업무협조,1,1
E1038781,9,해지,1,1
E1038782,5,변경/조회,1,1
E1038782,12,업무협조,1,1
E1038783,5,변경/조회,1,1
E1038783,6,청구 수/미납,2,2
E1038783,9,해지,1,1
E1038783,12,업무협조,2,1
E1038784,8,품질,1,1
E1038785,1,가입,1,1
E1038786,3,채널,1,1
E1038787,9,해지,1,1
E1038788,5,변경/조회,1,1
E1038788,9,해지,1,1
E1038788,12,업무협조,1,1
E1038789,9,해지,2,1
E1038790,7,AS,1,1
E1038790,8,품질,1,1
E1038791,8,품질,1,1
E1038792,1,가입,1,1
E1038793,1,가입,1,1
E1038794,9,해지,1,1
E1038795,9,해지,2,1
E1038796,4,이용,1,1
E1038797,8,품질,1,1
E1038798,9,해지,1,1
E1038799,9,해지,2,2
E1038799,12,업무협조,1,1
E1038800,6,청구 수/미납,1,1
E1038801,9,해지,1,1
E1038802,5,변경/조회,1,1
E1038803,6,청구 수/미납,1,1
E1038804,6,청구 수/미납,1,1
E1038804,12,업무협조,1,1
E1038805,1,가입,1,1
E1038806,12,업무협조,1,1
E1038807,5,변경/조회,1,1
E1038808,5,변경/조회,1,1
E1038808,8,품질,1,1
E1038809,6,청구 수/미납,1,1
E1038810,12,업무협조,1,1
E1038811,5,변경/조회,1,1
E1038812,9,해지,1,1
E1038813,1,가입,2,2
E1038814,12,업무협조,1,1
E1038815,5,변경/조회,1,1
E1038816,5,변경/조회,1,1
E1038817,9,해지,2,1
E1038818,8,품질,2,2
E1038819,9,해지,1,1
E1038820,4,이용,1,1
E1038821,1,가입,1,1
E1038821,4,이용,2,2
E1038822,9,해지,1,1
E1038823,1,가입,2,1
E1038824,1,가입,1,1
E1038824,3,채널,1,1
E1038825,6,청구 수/미납,1,1
E1038826,6,청구 수/미납,1,1
E1038827,9,해지,1,1
E1038828,12,업무협조,1,1
E1038829,6,청구 수/미납,1,1
E1038830,4,이용,1,1
E1038830,5,변경/조회,1,1
E1038830,12,업무협조,1,1
E1038831,12,업무협조,3,2
E1038832,3,채널,2,2
E1038832,6,청구 수/미납,1,1
E1038832,8,품질,1,1
E1038832,12,업무협조,1,1
E1038833,9,해지,2,2
E1038834,1,가입,1,1
E1038835,9,해지,2,2
E1038836,8,품질,1,1
E1038837,9,해지,1,1
E1038838,5,변경/조회,1,1
E1038839,1,가입,1,1
E1038840,9,해지,1,1
E1038841,4,이용,1,1
E1038841,9,해지,2,2
E1038841,12,업무협조,2,1
E1038842,9,해지,1,1
E1038843,10,혜택,1,1
E1038843,12,업무협조,1,1
E1038844,2,개통,1,1
E1038844,5,변경/조회,1,1
E1038845,9,해지,1,1
E1038845,10,혜택,1,1
E1038846,8,품질,1,1
E1038846,12,업무협조,1,1
E1038847,4,이용,1,1
E1038848,6,청구 수/미납,1,1
E1038849,1,가입,1,1
E1038850,6,청구 수/미납,2,2
E1038851,5,변경/조회,1,1
E1038852,12,업무협조,1,1
E1038853,9,해지,1,1
E1038854,6,청구 수/미납,1,1
E1038855,6,청구 수/미납,1,1
E1038855,8,품질,1,1
E1038856,1,가입,1,1
E1038857,3,채널,1,1
E1038857,8,품질,1,1
E1038857,12,업무협조,1,1
E1038858,5,변경/조회,1,1
E1038859,9,해지,1,1
E1038860,7,AS,1,1
E1038860,8,품질,1,1
E1038861,9,해지,1,1
E1038862,6,청구 수/미납,2,1
E1038863,1,가입,1,1
E1038864,7,AS,2,1
E1038864,8,품질,1,1
E1038865,10,혜택,1,1
E1038866,9,해지,1,1
E1038867,6,청구 수/미납,1,1
E1038868,9,해지,1,1
E1038869,2,개통,1,1
E1038870,3,채널,1,1
E1038870,4,이용,1,1
E1038870,5,변경/조회,2,2
E1038870,9,해지,1,1
E1038870,12,업무협조,3,2
E1038871,9,해지,1,1
E1038872,9,해지,1,1
E1038873,10,혜택,1,1
E1038873,12,업무협조,1,1
E1038874,1,가입,1,1
E1038874,4,이용,1,1
E1038875,1,가입,1,1
E1038876,9,해지,2,2
E1038877,4,이용,2,2
E1038877,5,변경/조회,2,2
E1038877,6,청구 수/미납,2,2
E1038877,9,해지,1,1
E1038877,12,업무협조,2,2
E1038878,9,해지,1,1
E1038879,5,변경/조회,1,1
E1038880,6,청구 수/미납,1,1
E1038880,12,업무협조,1,1
E1038881,3,채널,1,1
E1038881,9,해지,2,1
E1038882,5,변경/조회,1,1
E1038882,9,해지,2,1
E1038883,5,변경/조회,6,3
E1038883,12,업무협조,3,3
E1038884,7,AS,1,1
E1038884,8,품질,2,1
E1038885,8,품질,1,1
E1038886,1,가입,1,1
E1038886,4,이용,1,1
E1038887,5,변경/조회,1,1
E1038888,3,채널,1,1
E1038888,6,청구 수/미납,1,1
E1038888,12,업무협조,2,2
E1038889,6,청구 수/미납,1,1
E1038890,6,청구 수/미납,2,2
E1038891,4,이용,2,1
E1038891,6,청구 수/미납,1,1
E1038892,9,해지,1,1
E1038893,2,개통,1,1
E1038894,1,가입,1,1
E1038895,9,해지,3,3
E1038896,9,해지,1,1
E1038897,9,해지,1,1
E1038898,9,해지,2,2
E1038898,12,업무협조,2,2
E1038899,6,청구 수/미납,1,1
E1038900,1,가입,1,1
E1038901,9,해지,1,1
E1038902,8,품질,2,1
E1038903,1,가입,1,1
E1038904,5,변경/조회,2,2
E1038905,9,해지,1,1
E1038906,6,청구 수/미납,1,1
E1038907,5,변경/조회,1,1
E1038908,12,업무협조,1,1
E1038909,6,청구 수/미납,1,1
E1038910,1,가입,1,1
E1038910,12,업무협조,2,1
E1038911,4,이용,1,1
E1038912,9,해지,1,1
E1038913,8,품질,1,1
E1038913,9,해지,1,1
E1038914,10,혜택,1,1
E1038915,10,혜택,1,1
E1038916,8,품질,1,1
E1038917,12,업무협조,2,1
E1038918,12,업무협조,2,1
E1038919,12,업무협조,1,1
E1038920,9,해지,2,1
E1038920,12,업무협조,1,1
E1038921,5,변경/조회,1,1
E1038922,9,해지,1,1
E1038923,4,이용,1,1
E1038924,12,업무협조,1,1
E1038925,12,업무협조,1,1
E1038926,6,청구 수/미납,1,1
E1038927,9,해지,2,1
E1038928,12,업무협조,4,1
E1038929,5,변경/조회,1,1
E1038930,12,업무협조,1,1
E1038931,6,청구 수/미납,2,1
E1038932,1,가입,1,1
E1038933,9,해지,1,1
E1038934,5,변경/조회,1,1
E1038935,1,가입,1,1
E1038936,10,혜택,2,2
E1038937,6,청구 수/미납,1,1
E1038938,7,AS,1,1
E1038938,9,해지,3,2
E1038939,4,이용,1,1
E1038939,5,변경/조회,1,1
E1038940,9,해지,1,1
E1038941,3,채널,2,2
E1038941,4,이용,1,1
E1038941,6,청구 수/미납,1,1
E1038942,1,가입,1,1
E1038943,6,청구 수/미납,1,1
E1038944,9,해지,1,1
E1038945,6,청구 수/미납,1,1
E1038946,8,품질,1,1
E1038947,12,업무협조,1,1
E1038948,1,가입,1,1
E1038948,8,품질,1,1
E1038948,12,업무협조,1,1
E1038949,4,이용,1,1
E1038950,3,채널,2,1
E1038951,1,가입,3,2
E1038951,4,이용,2,2
E1038951,12,업무협조,5,3
E1038952,6,청구 수/미납,1,1
E1038953,5,변경/조회,1,1
E1038953,12,업무협조,2,2
E1038954,6,청구 수/미납,1,1
E1038955,1,가입,1,1
E1038956,6,청구 수/미납,1,1
E1038956,9,해지,1,1
E1038957,11,정보보호/언론보도,1,1
E1038958,9,해지,2,2
E1038959,9,해지,2,2
E1038959,12,업무협조,2,1
E1038960,8,품질,1,1
E1038961,6,청구 수/미납,1,1
E1038962,9,해지,1,1
E1038963,6,청구 수/미납,1,1
E1038963,7,AS,7,1
E1038963,8,품질,1,1
E1038963,9,해지,1,1
E1038964,1,가입,1,1
E1038965,6,청구 수/미납,2,1
E1038966,5,변경/조회,1,1
E1038967,9,해지,1,1
E1038968,9,해지,2,2
E1038969,4,이용,1,1
E1038969,6,청구 수/미납,1,1
E1038969,10,혜택,1,1
E1038969,12,업무협조,1,1
E1038970,4,이용,1,1
E1038971,7,AS,1,1
E1038972,12,업무협조,1,1
E1038973,5,변경/조회,1,1
E1038974,5,변경/조회,2,2
E1038975,4,이용,1,1
E1038975,5,변경/조회,1,1
E1038975,8,품질,3,2
E1038975,12,업무협조,6,4
E1038976,1,가입,1,1
E1038977,6,청구 수/미납,1,1
E1038978,6,청구 수/미납,1,1
E1038979,8,품질,1,1
E1038980,4,이용,1,1
E1038981,1,가입,1,1
E1038982,6,청구 수/미납,3,1
E1038982,8,품질,1,1
E1038982,12,업무협조,2,1
E1038983,5,변경/조회,1,1
E1038984,9,해지,1,1
E1038985,6,청구 수/미납,1,1
E1038986,12,업무협조,1,1
E1038987,6,청구 수/미납,1,1
E1038988,9,해지,1,1
E1038989,12,업무협조,1,1
E1038990,6,청구 수/미납,1,1
E1038991,3,채널,1,1
E1038991,12,업무협조,1,1
E1038992,9,해지,2,2
E1038993,6,청구 수/미납,1,1
E1038994,9,해지,1,1
E1038995,6,청구 수/미납,1,1
E1038995,9,해지,1,1
E1038996,10,혜택,1,1
E1038997,3,채널,1,1
E1038997,9,해지,3,2
E1038998,1,가입,1,1
E1038999,1,가입,1,1
E1039000,1,가입,1,1
E1039001,9,해지,1,1
E1039001,12,업무협조,1,1
E1039002,3,채널,1,1
E1039003,6,청구 수/미납,2,1
E1039003,12,업무협조,1,1
E1039004,6,청구 수/미납,1,1
E1039005,10,혜택,1,1
E1039006,5,변경/조회,1,1
E1039006,9,해지,2,2
E1039007,5,변경/조회,1,1
E1039007,9,해지,1,1
E1039007,12,업무협조,1,1
E1039008,3,채널,1,1
E1039008,5,변경/조회,1,1
E1039009,5,변경/조회,1,1
E1039010,4,이용,1,1
E1039011,6,청구 수/미납,2,1
E1039012,4,이용,1,1
E1039013,9,해지,1,1
E1039014,9,해지,1,1
E1039015,1,가입,1,1
E1039016,8,품질,1,1
E1039017,1,가입,1,1
E1039018,5,변경/조회,1,1
E1039018,8,품질,1,1
E1039018,12,업무협조,2,1
E1039019,12,업무협조,1,1
E1039020,12,업무협조,1,1
E1039021,12,업무협조,1,1
E1039022,9,해지,1,1
E1039023,6,청구 수/미납,1,1
E1039024,6,청구 수/미납,1,1
E1039024,12,업무협조,1,1
E1039025,12,업무협조,4,2
E1039026,4,이용,1,1
E1039027,3,채널,1,1
E1039027,6,청구 수/미납,2,1
E1039027,10,혜택,1,1
E1039028,9,해지,2,2
E1039029,8,품질,1,1
E1039030,4,이용,1,1
E1039030,9,해지,2,2
E1039031,6,청구 수/미납,1,1
E1039032,9,해지,1,1
E1039033,3,채널,1,1
E1039034,1,가입,1,1
E1039034,6,청구 수/미납,1,1
E1039034,9,해지,1,1
E1039035,6,청구 수/미납,1,1
E1039036,9,해지,1,1
E1039037,5,변경/조회,1,1
E1039038,9,해지,1,1
E1039039,8,품질,1,1
E1039040,4,이용,1,1
E1039041,5,변경/조회,1,1
E1039042,7,AS,1,1
E1039042,8,품질,1,1
E1039043,9,해지,1,1
E1039044,3,채널,1,1
E1039044,9,해지,2,2
E1039044,12,업무협조,2,1
E1039045,5,변경/조회,4,2
E1039045,9,해지,1,1
E1039046,6,청구 수/미납,1,1
E1039047,6,청구 수/미납,1,1
E1039048,3,채널,1,1
E1039049,3,채널,1,1
E1039050,10,혜택,1,1
E1039051,1,가입,1,1
E1039052,9,해지,1,1
E1039053,9,해지,1,1
E1039054,7,AS,2,2
E1039054,8,품질,3,2
E1039054,12,업무협조,1,1
E1039055,10,혜택,1,1
E1039056,5,변경/조회,1,1
E1039057,9,해지,1,1
E1039058,5,변경/조회,1,1
E1039059,8,품질,2,2
E1039059,12,업무협조,1,1
E1039060,6,청구 수/미납,2,2
E1039061,6,청구 수/미납,1,1
E1039062,6,청구 수/미납,1,1
E1039063,1,가입,1,1
E1039063,3,채널,1,1
E1039063,5,변경/조회,1,1
E1039064,1,가입,1,1
E1039065,6,청구 수/미납,1,1
E1039066,4,이용,1,1
E1039067,1,가입,1,1
E1039068,12,업무협조,1,1
E1039069,1,가입,1,1
E1039070,9,해지,1,1
E1039070,12,업무협조,1,1
E1039071,4,이용,1,1
E1039071,12,업무협조,1,1
E1039072,9,해지,2,1
E1039072,12,업무협조,3,3
E1039073,1,가입,1,1
E1039073,2,개통,3,2
E1039074,9,해지,1,1
E1039075,9,해지,1,1
E1039076,5,변경/조회,1,1
E1039077,8,품질,1,1
E1039077,12,업무협조,1,1
E1039078,1,가입,1,1
E1039079,9,해지,1,1
E1039080,6,청구 수/미납,1,1
E1039081,1,가입,1,1
E1039081,5,변경/조회,1,1
E1039081,12,업무협조,1,1
E1039082,6,청구 수/미납,1,1
E1039083,1,가입,1,1
E1039084,8,품질,1,1
E1039085,1,가입,1,1
E1039085,12,업무협조,1,1
E1039086,6,청구 수/미납,1,1
E1039087,9,해지,1,1
E1039088,4,이용,1,1
E1039088,12,업무협조,3,2
E1039089,4,이용,1,1
E1039090,1,가입,1,1
E1039091,12,업무협조,1,1
E1039092,1,가입,1,1
E1039092,12,업무협조,1,1
E1039093,1,가입,1,1
E1039094,6,청구 수/미납,1,1
E1039095,5,변경/조회,1,1
E1039096,3,채널,1,1
E1039096,5,변경/조회,2,2
E1039096,9,해지,1,1
E1039096,12,업무협조,1,1
E1039097,5,변경/조회,1,1
E1039098,11,정보보호/언론보도,1,1
E1039099,8,품질,1,1
E1039100,5,변경/조회,1,1
E1039101,12,업무협조,1,1
E1039102,4,이용,1,1
E1039102,6,청구 수/미납,1,1
E1039102,12,업무협조,2,2
E1039103,6,청구 수/미납,1,1
E1039104,1,가입,1,1
E1039105,5,변경/조회,1,1
E1039106,8,품질,1,1
E1039107,12,업무협조,2,2
E1039108,5,변경/조회,1,1
E1039109,6,청구 수/미납,1,1
E1039110,6,청구 수/미납,2,1
E1039111,12,업무협조,1,1
E1039112,3,채널,2,1
E1039113,9,해지,2,2
E1039113,12,업무협조,2,2
E1039114,9,해지,1,1
E1039115,5,변경/조회,1,1
E1039116,5,변경/조회,1,1
E1039117,9,해지,1,1
E1039118,9,해지,1,1
E1039119,8,품질,1,1
E1039120,4,이용,1,1
E1039121,4,이용,1,1
E1039122,1,가입,4,3
E1039122,4,이용,1,1
E1039122,5,변경/조회,1,1
E1039122,11,정보보호/언론보도,1,1
E1039122,12,업무협조,1,1
E1039123,5,변경/조회,1,1
E1039124,9,해지,2,2
E1039125,9,해지,1,1
E1039126,6,청구 수/미납,1,1
E1039127,1,가입,1,1
E1039127,3,채널,1,1
E1039127,5,변경/조회,1,1
E1039128,9,해지,1,1
E1039129,5,변경/조회,1,1
E1039130,4,이용,1,1
E1039131,4,이용,1,1
E1039132,4,이용,1,1
E1039133,6,청구 수/미납,1,1
E1039134,9,해지,2,2
E1039135,3,채널,1,1
E1039136,7,AS,1,1
E1039136,8,품질,1,1
E1039136,12,업무협조,2,1
E1039137,9,해지,1,1
E1039138,1,가입,1,1
E1039138,12,업무협조,1,1
E1039139,9,해지,2,2
E1039140,8,품질,1,1
E1039140,12,업무협조,1,1
E1039141,5,변경/조회,1,1
E1039142,6,청구 수/미납,1,1
E1039142,9,해지,1,1
E1039143,8,품질,1,1
E1039144,3,채널,1,1
E1039145,10,혜택,1,1
E1039145,12,업무협조,1,1
E1039146,9,해지,1,1
E1039147,9,해지,1,1
E1039148,6,청구 수/미납,1,1
E1039149,6,청구 수/미납,1,1
E1039150,2,개통,1,1
E1039151,6,청구 수/미납,1,1
E1039152,8,품질,1,1
E1039153,12,업무협조,1,1
E1039154,1,가입,1,1
E1039155,5,변경/조회,1,1
E1039156,12,업무협조,1,1
E1039157,6,청구 수/미납,1,1
E1039158,10,혜택,1,1
E1039159,6,청구 수/미납,1,1
E1039160,3,채널,1,1
E1039160,5,변경/조회,1,1
E1039160,12,업무협조,1,1
E1039161,5,변경/조회,1,1
E1039162,5,변경/조회,1,1
E1039163,6,청구 수/미납,1,1
E1039164,5,변경/조회,1,1
E1039165,5,변경/조회,1,1
E1039165,6,청구 수/미납,1,1
E1039166,6,청구 수/미납,2,2
E1039167,9,해지,1,1
E1039167,12,업무협조,1,1
E1039168,5,변경/조회,1,1
E1039168,9,해지,1,1
E1039168,12,업무협조,1,1
E1039169,9,해지,1,1
E1039170,1,가입,1,1
E1039171,1,가입,1,1
E1039172,9,해지,1,1
E1039173,8,품질,1,1
E1039174,5,변경/조회,1,1
E1039174,12,업무협조,1,1
E1039175,4,이용,1,1
E1039176,5,변경/조회,1,1
E1039176,12,업무협조,1,1
E1039177,5,변경/조회,1,1
E1039177,6,청구 수/미납,1,1
E1039178,4,이용,1,1
E1039179,4,이용,1,1
E1039180,9,해지,1,1
E1039181,6,청구 수/미납,1,1
E1039182,5,변경/조회,1,1
E1039183,6,청구 수/미납,1,1
E1039184,8,품질,2,2
E1039185,6,청구 수/미납,2,2
E1039186,9,해지,1,1
E1039187,4,이용,1,1
E1039187,12,업무협조,1,1
E1039188,3,채널,1,1
E1039189,5,변경/조회,1,1
E1039189,9,해지,2,1
E1039190,6,청구 수/미납,1,1
E1039191,9,해지,1,1
E1039192,4,이용,1,1
E1039193,12,업무협조,4,2
E1039194,6,청구 수/미납,1,1
E1039195,5,변경/조회,1,1
E1039195,10,혜택,2,2
E1039195,12,업무협조,1,1
E1039196,8,품질,1,1
E1039197,5,변경/조회,1,1
E1039198,1,가입,1,1
E1039198,12,업무협조,1,1
E1039199,9,해지,2,1
E1039200,6,청구 수/미납,1,1
E1039200,12,업무협조,1,1
E1039201,12,업무협조,2,1
E1039202,6,청구 수/미납,1,1
E1039203,11,정보보호/언론보도,1,1
E1039204,4,이용,1,1
E1039205,6,청구 수/미납,1,1
E1039205,9,해지,2,1
E1039205,12,업무협조,1,1
E1039206,4,이용,1,1
E1039207,9,해지,1,1
E1039208,5,변경/조회,1,1
E1039209,1,가입,1,1
E1039210,5,변경/조회,2,2
E1039210,12,업무협조,1,1
E1039211,5,변경/조회,1,1
E1039212,7,AS,3,1
E1039212,8,품질,2,1
E1039213,4,이용,1,1
E1039214,5,변경/조회,1,1
E1039215,4,이용,1,1
E1039216,5,변경/조회,1,1
E1039217,6,청구 수/미납,1,1
E1039218,6,청구 수/미납,1,1
E1039219,1,가입,1,1
E1039219,12,업무협조,1,1
E1039220,9,해지,1,1
E1039221,12,업무협조,1,1
E1039222,4,이용,1,1
E1039223,12,업무협조,1,1
E1039224,6,청구 수/미납,1,1
E1039225,1,가입,1,1
E1039225,8,품질,1,1
E1039226,12,업무협조,1,1
E1039227,12,업무협조,1,1
E1039228,9,해지,1,1
E1039229,1,가입,1,1
E1039229,12,업무협조,1,1
E1039230,4,이용,1,1
E1039230,12,업무협조,1,1
E1039231,9,해지,1,1
E1039232,10,혜택,1,1
E1039233,9,해지,1,1
E1039234,6,청구 수/미납,1,1
E1039235,9,해지,1,1
E1039236,9,해지,1,1
E1039237,1,가입,1,1
E1039238,6,청구 수/미납,1,1
E1039238,12,업무협조,1,1
E1039239,12,업무협조,1,1
E1039240,9,해지,1,1
E1039241,4,이용,1,1
E1039242,5,변경/조회,2,2
E1039243,1,가입,1,1
E1039244,5,변경/조회,1,1
E1039245,9,해지,1,1
E1039246,9,해지,1,1
E1039247,4,이용,1,1
E1039248,12,업무협조,1,1
E1039249,8,품질,1,1
E1039250,9,해지,1,1
E1039251,9,해지,3,2
E1039252,6,청구 수/미납,1,1
E1039253,7,AS,2,1
E1039253,8,품질,1,1
E1039254,6,청구 수/미납,1,1
E1039255,6,청구 수/미납,1,1
E1039256,9,해지,1,1
